country_id,factor_id,year,public_geography_type,public_geography_id,municipality,value,unit,provenance_ref,comparability_status
sweden,one_two_dwelling_buildings,2014,municipality,1761,Hammarö,61.0,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1762,Munkfors,59.42,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1763,Forshaga,71.82,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1764,Grums,61.6,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1765,Årjäng,68.06,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1766,Sunne,72.4,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1780,Karlstad,34.11,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1781,Kristinehamn,48.05,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1782,Filipstad,55.89,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1783,Hagfors,66.09,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1784,Arvika,54.93,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1785,Säffle,61.39,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1814,Lekeberg,78.99,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1860,Laxå,66.03,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1861,Hallsberg,63.39,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1862,Degerfors,63.11,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1863,Hällefors,58.04,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1864,Ljusnarsberg,63.24,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1880,Örebro,32.32,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1881,Kumla,54.83,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1882,Askersund,66.07,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1883,Karlskoga,46.2,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1884,Nora,63.63,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1885,Lindesberg,60.82,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1904,Skinnskatteberg,66.32,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1907,Surahammar,60.17,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1960,Kungsör,64.55,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1961,Hallstahammar,50.0,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1962,Norberg,51.61,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1980,Västerås,33.42,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1981,Sala,58.74,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1982,Fagersta,38.04,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1983,Köping,40.94,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1984,Arboga,46.29,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,2021,Vansbro,72.14,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,2023,Malung-Sälen,76.48,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,2026,Gagnef,87.57,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,2029,Leksand,69.39,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,2031,Rättvik,64.73,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,2034,Orsa,67.14,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,2039,Älvdalen,79.94,pct,provenance/sweden_public_manifest.json,country_local
